,district,size,floor,registration,heating,rooms,parking,balcony,state,price
7361,Palilula,45.0,5.0,True,Centralno,2.0,False,True,Standardna gradnja,65000
7362,Novi Beograd Blok 62,62.0,1.0,True,Centralno,3.0,True,True,Standardna gradnja,125000
7363,Višnjica,45.0,5.0,True,Centralno,2.0,False,True,Standardna gradnja,65000
7365,Centar (uži),80.0,2.0,True,Ostalo,4.0,False,True,Standardna gradnja,125000
7366,Cvetkova pijaca,80.0,2.0,True,Ostalo,4.0,False,True,Standardna gradnja,125000
7367,Savski venac,104.0,2.0,True,Centralno,4.0,False,True,Standardna gradnja,240000
7368,Novi Beograd Blok 33 (Genex kula),63.0,4.0,False,Centralno,2.0,False,True,Standardna gradnja,112000
7406,Lekino brdo,59.0,0.0,True,Centralno,3.0,True,True,Standardna gradnja,133000
7408,Savski venac,130.0,7.0,True,Ostalo,5.0,False,True,Standardna gradnja,190000
7409,Centar (uži),130.0,7.0,True,Ostalo,5.0,False,True,Standardna gradnja,190000
7410,Sarajevska,46.0,7.0,False,Centralno,2.0,False,False,Standardna gradnja,75000
7411,Centar (uži),46.0,7.0,False,Centralno,2.0,False,False,Standardna gradnja,75000
7412,Stari Grad,66.0,0.0,True,Ostalo,2.0,False,False,Standardna gradnja,180000
7413,Centar (uži),66.0,0.0,True,Ostalo,2.0,False,False,Standardna gradnja,180000
7414,Kalemegdan,66.0,0.0,True,Ostalo,2.0,False,False,Standardna gradnja,180000
7416,Vidikovac,67.0,1.0,True,Centralno,2.0,False,True,Standardna gradnja,86900
7417,Savski venac,46.0,7.0,False,Centralno,2.0,False,False,Standardna gradnja,75000
7418,Novi Beograd,63.0,2.0,True,Centralno,2.0,False,True,Standardna gradnja,105000
7419,Novi Beograd Blok 45 (TC Enjub),63.0,2.0,True,Centralno,2.0,False,True,Standardna gradnja,105000
7420,Savski venac,54.0,0.0,True,Centralno,2.0,False,True,Standardna gradnja,111000
7421,Zvezdin stadion,54.0,0.0,True,Centralno,2.0,False,True,Standardna gradnja,111000
7422,Novi Beograd Blok 71,63.0,2.0,True,Centralno,2.0,False,True,Standardna gradnja,105000
7423,Čukarica,59.0,4.0,True,Centralno,3.0,False,True,Standardna gradnja,99000
7424,Filmski grad,59.0,4.0,True,Centralno,3.0,False,True,Standardna gradnja,99000
7425,Šumice,59.0,0.0,True,Centralno,3.0,True,True,Standardna gradnja,133000
7466,Skojevsko naselje,67.0,1.0,True,Centralno,2.0,False,True,Standardna gradnja,86900
7467,Banovo brdo,42.0,4.0,True,Ostalo,2.0,False,True,Standardna gradnja,72500
7468,BULEVAR MARŠALA TOLBUHINA,60.0,4.0,True,Centralno,3.0,False,True,Standardna gradnja,122500
7469,BULEVAR MARŠALA TOLBUHINA,60.0,4.0,True,Centralno,3.0,False,True,Standardna gradnja,122500
7470,Savski venac,98.0,1.0,True,Centralno,5.0,False,True,Standardna gradnja,240000
7471,Centar (uži),98.0,1.0,True,Centralno,5.0,False,True,Standardna gradnja,240000
7472,Novi Beograd Blok 8a,60.0,4.0,True,Centralno,3.0,False,True,Standardna gradnja,122500
7473,Novi Beograd Blok 8 (Paviljoni),58.0,5.0,True,Centralno,3.0,False,True,Standardna gradnja,98500
7474,Novi Beograd Blok 8a,58.0,5.0,True,Centralno,3.0,False,True,Standardna gradnja,98500
7475,Čukarica,42.0,4.0,True,Ostalo,2.0,False,True,Standardna gradnja,72500
7476,Filmski grad,42.0,4.0,True,Ostalo,2.0,False,True,Standardna gradnja,72500
7477,Novi Beograd,66.0,1.0,True,Centralno,3.0,False,True,Standardna gradnja,105000
7478,Novi Beograd Blok 71,66.0,1.0,True,Centralno,3.0,False,True,Standardna gradnja,105000
7479,Novi Beograd Blok 72,66.0,1.0,True,Centralno,3.0,False,True,Standardna gradnja,105000
7480,Voždovac,66.0,1.0,False,Ostalo,4.0,False,True,Standardna gradnja,105000
7481,Banovo brdo,107.0,7.0,True,Centralno,4.0,False,True,Standardna gradnja,155000
7482,Novi Beograd Blok 7 (Paviljoni),58.0,5.0,True,Centralno,3.0,False,True,Standardna gradnja,98500
7483,Sarajevska,130.0,7.0,True,Ostalo,5.0,False,True,Standardna gradnja,190000
7484,Farmaceutski fakultet,82.0,1.0,True,Centralno,3.0,True,True,Novogradnja,163000
7485,Rakovica,67.0,1.0,True,Centralno,2.0,False,True,Standardna gradnja,86900
7526,Čukarica,54.0,0.0,True,Centralno,2.0,False,True,Standardna gradnja,88900
7527,Čubura,42.0,0.0,True,Centralno,2.0,False,True,Novogradnja,64900
7528,Voždovac,65.0,4.0,True,Ostalo,2.0,False,True,Standardna gradnja,89000
7529,Šumice,65.0,4.0,True,Ostalo,2.0,False,True,Standardna gradnja,89000
7530,Vračar (Centar),120.0,1.0,True,Centralno,3.0,False,True,Standardna gradnja,295000
7531,Centar (uži),120.0,1.0,True,Centralno,3.0,False,True,Standardna gradnja,295000
7532,Čubura,120.0,1.0,True,Centralno,3.0,False,True,Standardna gradnja,295000
7533,Zemun (Bačka),79.0,4.0,True,Centralno,4.0,False,True,Standardna gradnja,120000
7534,Filmski grad,54.0,0.0,True,Centralno,2.0,False,True,Standardna gradnja,88900
7535,Voždovac,94.0,3.0,True,Centralno,4.0,False,True,Standardna gradnja,180000
7536,Šumice,94.0,3.0,True,Centralno,4.0,False,True,Standardna gradnja,180000
7537,Lekino brdo,94.0,3.0,True,Centralno,4.0,False,True,Standardna gradnja,180000
7538,Veljko Vlahović,66.0,1.0,False,Ostalo,4.0,False,True,Standardna gradnja,105000
7539,Novi Beograd,46.0,0.0,True,Centralno,2.0,False,False,Standardna gradnja,98000
7540,Novi Beograd Blok 44 (Piramida),46.0,0.0,True,Centralno,2.0,False,False,Standardna gradnja,98000
7541,Centar (uži),50.0,0.0,True,Centralno,2.0,False,False,Standardna gradnja,84000
7542,Banovo brdo,54.0,0.0,True,Centralno,2.0,False,True,Standardna gradnja,88900
7543,Novi Beograd Blok 70 (Kineski TC),46.0,0.0,True,Centralno,2.0,False,False,Standardna gradnja,98000
7544,Centar (uži),67.0,0.0,True,Centralno,1.0,False,True,Standardna gradnja,189000
7545,Zvezdara,67.0,0.0,True,Centralno,1.0,False,True,Standardna gradnja,189000
7586,Centar (uži),42.0,0.0,True,Centralno,2.0,False,True,Novogradnja,64900
7587,Bogoslovija,62.0,2.0,True,Ostalo,3.0,True,True,Standardna gradnja,115000
7588,Čukarica,60.0,0.0,True,Centralno,2.0,False,True,Standardna gradnja,89900
7589,Bele vode,60.0,0.0,True,Centralno,2.0,False,True,Standardna gradnja,89900
7590,Novi Beograd Blok 71,72.0,0.0,True,Centralno,3.0,False,True,Standardna gradnja,133000
7591,Novi Beograd Blok 45 (TC Enjub),72.0,0.0,True,Centralno,3.0,False,True,Standardna gradnja,133000
7592,Rakovica,95.0,6.0,True,Centralno,4.0,False,True,Standardna gradnja,99000
7593,Miljakovac II,95.0,6.0,True,Centralno,4.0,False,True,Standardna gradnja,99000
7595,Palilula,65.0,0.0,False,Ostalo,3.0,False,False,Standardna gradnja,68000
7596,Miljakovac III,95.0,6.0,True,Centralno,4.0,False,True,Standardna gradnja,99000
7597,Višnjica,65.0,0.0,False,Ostalo,3.0,False,False,Standardna gradnja,68000
7598,Novi Beograd,72.0,0.0,True,Centralno,3.0,False,True,Standardna gradnja,133000
7599,Lekino brdo,65.0,4.0,True,Ostalo,2.0,False,True,Standardna gradnja,89000
7600,Novi Beograd Blok 45 (TC Enjub),88.0,5.0,True,Centralno,3.0,False,True,Standardna gradnja,120000
7601,Zvezdara,70.0,1.0,True,Centralno,3.0,False,True,Standardna gradnja,115500
7602,Konjarnik,70.0,1.0,True,Centralno,3.0,False,True,Standardna gradnja,115500
7603,Novi Beograd Blok 72,88.0,5.0,True,Centralno,3.0,False,True,Standardna gradnja,120000
7604,Novi Beograd,88.0,5.0,True,Centralno,3.0,False,True,Standardna gradnja,120000
7605,Vračar (Centar),42.0,0.0,True,Centralno,2.0,False,True,Novogradnja,64900
7646,Vračar (Centar),96.0,2.0,True,Ostalo,4.0,False,True,Standardna gradnja,250000
7648,Voždovac,82.0,9.0,True,Centralno,3.0,False,True,Standardna gradnja,107000
7649,Trošarina,82.0,9.0,True,Centralno,3.0,False,True,Standardna gradnja,107000
7650,Zvezdin stadion,100.0,0.0,True,Ostalo,2.0,False,True,Standardna gradnja,170000
7651,Centar (uži),96.0,2.0,True,Ostalo,4.0,False,True,Standardna gradnja,250000
7652,Vračar (Centar),61.0,4.0,True,Centralno,3.0,False,True,Standardna gradnja,112000
7653,Čubura,96.0,2.0,True,Ostalo,4.0,False,True,Standardna gradnja,250000
7654,Čubura,61.0,4.0,True,Centralno,3.0,False,True,Standardna gradnja,112000
7655,Pionirski park,58.0,0.0,True,Centralno,2.0,True,True,Standardna gradnja,108000
7656,Centar (uži),58.0,0.0,True,Centralno,2.0,True,True,Standardna gradnja,108000
7657,Novi Beograd,69.0,1.0,True,Centralno,3.0,False,True,Standardna gradnja,131000
7658,Novi Beograd Blok 44 (Piramida),69.0,1.0,True,Centralno,3.0,False,True,Standardna gradnja,131000
7659,Novi Beograd Blok 70 (Kineski TC),69.0,1.0,True,Centralno,3.0,False,True,Standardna gradnja,131000
7660,Stari Grad,58.0,0.0,True,Centralno,2.0,True,True,Standardna gradnja,108000
7664,Centar (uži),61.0,4.0,True,Centralno,3.0,False,True,Standardna gradnja,112000
7665,Palilula,62.0,2.0,True,Ostalo,3.0,True,True,Standardna gradnja,115000
7706,Savski venac,100.0,0.0,True,Ostalo,2.0,False,True,Standardna gradnja,170000
7707,Tašmajdan,90.0,3.0,True,Centralno,4.0,False,True,Standardna gradnja,207000
7708,Centar (uži),90.0,3.0,True,Centralno,4.0,False,True,Standardna gradnja,207000
7709,Bogoslovija,43.0,1.0,True,Ostalo,2.0,False,True,U izgradnji,79200
7710,Centar (uži),37.0,2.0,True,Centralno,1.0,False,True,Standardna gradnja,69900
7711,Zvezdara,37.0,2.0,True,Centralno,1.0,False,True,Standardna gradnja,69900
7712,Kalemegdan,80.0,3.0,True,Ostalo,3.0,False,True,Standardna gradnja,208000
7713,Palilula,90.0,3.0,True,Centralno,4.0,False,True,Standardna gradnja,207000
7714,Novi Beograd,76.0,7.0,True,Centralno,4.0,False,True,Standardna gradnja,115000
7715,Novi Beograd Blok 45 (TC Enjub),76.0,7.0,True,Centralno,4.0,False,True,Standardna gradnja,115000
7716,Centar (uži),103.0,0.0,False,Ostalo,1.0,False,False,Novogradnja,257500
7717,Južni bulevar,103.0,0.0,False,Ostalo,1.0,False,False,Novogradnja,257500
7718,Vračar (Centar),103.0,0.0,False,Ostalo,1.0,False,False,Novogradnja,257500
7719,Zvezdara,88.0,3.0,True,Ostalo,4.0,False,True,Novogradnja,115056
7720,Mirijevo II,88.0,3.0,True,Ostalo,4.0,False,True,Novogradnja,115056
7721,Mirijevo III,88.0,3.0,True,Ostalo,4.0,False,True,Novogradnja,115056
7722,Novi Beograd Blok 72,76.0,7.0,True,Centralno,4.0,False,True,Standardna gradnja,115000
7723,Mirijevo II,41.0,5.0,True,Ostalo,2.0,False,True,Novogradnja,54200
7724,Zvezdara,41.0,5.0,True,Ostalo,2.0,False,True,Novogradnja,54200
7725,Mirijevo III,41.0,5.0,True,Ostalo,2.0,False,True,Novogradnja,54200
7761,Zvezdara,38.0,1.0,False,Ostalo,2.0,True,True,Novogradnja,60800
7762,Novi Beograd,66.0,4.0,True,Centralno,2.0,False,True,Standardna gradnja,106000
7763,Novi Beograd Blok 70 (Kineski TC),66.0,4.0,True,Centralno,2.0,False,True,Standardna gradnja,106000
7764,Novi Beograd Blok 44 (Piramida),66.0,4.0,True,Centralno,2.0,False,True,Standardna gradnja,106000
7765,Novi Beograd,48.0,2.0,True,Centralno,1.0,False,True,Standardna gradnja,88900
7766,Novi Beograd Blok 44 (Piramida),48.0,2.0,True,Centralno,1.0,False,True,Standardna gradnja,88900
7767,Novi Beograd Blok 70 (Kineski TC),48.0,2.0,True,Centralno,1.0,False,True,Standardna gradnja,88900
7768,Novi Beograd Blok 24 (Super Vero),81.0,0.0,True,Centralno,4.0,False,True,Standardna gradnja,122000
7769,Stari Grad,80.0,3.0,True,Ostalo,3.0,False,True,Standardna gradnja,208000
7770,Centar (uži),80.0,3.0,True,Ostalo,3.0,False,True,Standardna gradnja,208000
7771,Novi Beograd,81.0,0.0,True,Centralno,4.0,False,True,Standardna gradnja,122000
7772,Vračar (Centar),63.0,1.0,True,Ostalo,3.0,False,True,Standardna gradnja,140000
7773,Cvetkova pijaca,38.0,1.0,False,Ostalo,2.0,True,True,Novogradnja,60800
7774,Centar (uži),38.0,1.0,False,Ostalo,2.0,True,True,Novogradnja,60800
7775,Savski venac,54.0,4.0,True,Centralno,3.0,False,True,Standardna gradnja,116000
7776,Centar (uži),54.0,4.0,True,Centralno,3.0,False,True,Standardna gradnja,116000
7777,Centar (uži),63.0,1.0,True,Ostalo,3.0,False,True,Standardna gradnja,140000
7778,Sarajevska,54.0,4.0,True,Centralno,3.0,False,True,Standardna gradnja,116000
7779,Čubura,63.0,1.0,True,Ostalo,3.0,False,True,Standardna gradnja,140000
7780,Palilula,43.0,1.0,True,Ostalo,2.0,False,True,U izgradnji,79200
7821,Mirijevo III,62.0,0.0,True,Ostalo,2.0,True,True,Standardna gradnja,78000
7822,Strahinjića Bana,33.0,2.0,True,Ostalo,2.0,False,True,Standardna gradnja,77900
7823,Trg Republike ( centar ),33.0,2.0,True,Ostalo,2.0,False,True,Standardna gradnja,77900
7825,Novi Beograd Blok 61,63.0,4.0,True,Centralno,3.0,False,True,Standardna gradnja,102000
7826,Novi Beograd Blok 63,63.0,4.0,True,Centralno,3.0,False,True,Standardna gradnja,102000
7827,Novi Beograd,63.0,4.0,True,Centralno,3.0,False,True,Standardna gradnja,102000
7828,Palilula,129.0,7.0,True,Centralno,5.0,False,True,Standardna gradnja,189000
7829,Bogoslovija,129.0,7.0,True,Centralno,5.0,False,True,Standardna gradnja,189000
7830,Zvezdara,53.0,0.0,True,Centralno,2.0,False,True,Standardna gradnja,79000
7831,Centar (uži),53.0,0.0,True,Centralno,2.0,False,True,Standardna gradnja,79000
7832,Voždovac,49.0,6.0,True,Centralno,2.0,False,True,Standardna gradnja,64900
7833,Medaković I,49.0,6.0,True,Centralno,2.0,False,True,Standardna gradnja,64900
7834,Medaković III,49.0,6.0,True,Centralno,2.0,False,True,Standardna gradnja,64900
7835,Vidikovac,96.0,3.0,False,Centralno,4.0,False,True,Standardna gradnja,110000
7836,Skojevsko naselje,96.0,3.0,False,Centralno,4.0,False,True,Standardna gradnja,110000
7837,Rakovica,96.0,3.0,False,Centralno,4.0,False,True,Standardna gradnja,110000
7838,Zemun (Centar),68.0,3.0,False,Centralno,3.0,False,True,Novogradnja,169900
7839,Zvezdara,62.0,0.0,True,Ostalo,2.0,True,True,Standardna gradnja,78000
7840,Mirijevo II,62.0,0.0,True,Ostalo,2.0,True,True,Standardna gradnja,78000
7881,Stari Grad,33.0,2.0,True,Ostalo,2.0,False,True,Standardna gradnja,77900
7882,Novi Beograd Blok 45 (TC Enjub),115.0,7.0,True,Centralno,4.0,False,True,Standardna gradnja,143000
7883,Stari Grad,60.0,2.0,True,Ostalo,2.0,False,True,Standardna gradnja,160000
7884,Centar (uži),40.0,0.0,True,Centralno,1.0,False,False,Standardna gradnja,44000
7885,Palilula,40.0,0.0,True,Centralno,1.0,False,False,Standardna gradnja,44000
7886,Tašmajdan,40.0,0.0,True,Centralno,1.0,False,False,Standardna gradnja,44000
7887,Čubura,125.0,1.0,True,Centralno,4.0,False,True,Standardna gradnja,288000
7888,Novi Beograd Blok 71,54.0,0.0,True,Centralno,2.0,False,True,Standardna gradnja,95000
7889,Novi Beograd Blok 72,54.0,0.0,True,Centralno,2.0,False,True,Standardna gradnja,95000
7890,Novi Beograd,54.0,0.0,True,Centralno,2.0,False,True,Standardna gradnja,95000
7891,Vračar (Centar),125.0,1.0,True,Centralno,4.0,False,True,Standardna gradnja,288000
7893,Centar (uži),125.0,1.0,True,Centralno,4.0,False,True,Standardna gradnja,288000
7894,Banovo brdo,73.0,0.0,True,Centralno,4.0,False,True,Standardna gradnja,107900
7895,Šumice,71.0,3.0,False,Centralno,3.0,False,True,Novogradnja,156574
7896,Voždovac,71.0,3.0,False,Centralno,3.0,False,True,Novogradnja,156574
7897,Lekino brdo,71.0,3.0,False,Centralno,3.0,False,True,Novogradnja,156574
7898,Voždovac,68.0,3.0,False,Centralno,3.0,False,True,Novogradnja,150964
7899,Šumice,68.0,3.0,False,Centralno,3.0,False,True,Novogradnja,150964
7900,Lekino brdo,68.0,3.0,False,Centralno,3.0,False,True,Novogradnja,150964
7941,Novi Beograd,115.0,7.0,True,Centralno,4.0,False,True,Standardna gradnja,143000
7942,Centar (uži),76.0,1.0,True,Centralno,3.0,False,True,Standardna gradnja,155000
7943,Mirijevo II,85.0,0.0,False,Centralno,3.0,False,True,Standardna gradnja,76500
7944,Mirijevo III,85.0,0.0,False,Centralno,3.0,False,True,Standardna gradnja,76500
7945,Savski venac,125.0,4.0,True,Ostalo,5.0,False,True,Standardna gradnja,399000
7946,Centar (uži),125.0,4.0,True,Ostalo,5.0,False,True,Standardna gradnja,399000
7947,Stari Grad,125.0,4.0,True,Ostalo,5.0,False,True,Standardna gradnja,399000
7948,Centar (uži),120.0,5.0,True,Ostalo,6.0,False,False,Standardna gradnja,319000
7949,Stari Grad,120.0,5.0,True,Ostalo,6.0,False,False,Standardna gradnja,319000
7950,Zvezdara,85.0,0.0,False,Centralno,3.0,False,True,Standardna gradnja,76500
7951,Savski venac,120.0,5.0,True,Ostalo,6.0,False,False,Standardna gradnja,319000
7952,Botanička bašta,60.0,2.0,True,Ostalo,2.0,False,True,Standardna gradnja,160000
7953,Stari Grad,65.0,3.0,False,Centralno,3.0,False,True,Standardna gradnja,190000
7954,Centar (uži),65.0,3.0,False,Centralno,3.0,False,True,Standardna gradnja,190000
7955,Botanička bašta,65.0,3.0,False,Centralno,3.0,False,True,Standardna gradnja,190000
7956,Centar (uži),60.0,2.0,True,Ostalo,2.0,False,True,Standardna gradnja,160000
7957,Vračar (Centar),46.0,4.0,True,Centralno,2.0,False,True,Novogradnja,99000
7958,Centar (uži),46.0,4.0,True,Centralno,2.0,False,True,Novogradnja,99000
7959,Južni bulevar,46.0,4.0,True,Centralno,2.0,False,True,Novogradnja,99000
7960,Novi Beograd Blok 71,115.0,7.0,True,Centralno,4.0,False,True,Standardna gradnja,143000
8001,Neimar,76.0,1.0,True,Centralno,3.0,False,True,Standardna gradnja,155000
8002,Lipov lad,100.0,0.0,True,Centralno,5.0,False,False,Standardna gradnja,170000
8004,Konjarnik,30.0,6.0,True,Centralno,1.0,False,False,Standardna gradnja,59000
8005,Zvezdara,100.0,0.0,True,Centralno,5.0,False,False,Standardna gradnja,170000
8006,Centar (uži),100.0,0.0,True,Centralno,5.0,False,False,Standardna gradnja,170000
8007,Tašmajdan,68.0,0.0,True,Ostalo,3.0,False,True,Standardna gradnja,125000
8008,Centar (uži),68.0,0.0,True,Ostalo,3.0,False,True,Standardna gradnja,125000
8009,Palilula,68.0,0.0,True,Ostalo,3.0,False,True,Standardna gradnja,125000
8010,Voždovac,62.0,11.0,True,Centralno,3.0,False,False,Standardna gradnja,92000
8011,Stari Grad,29.0,0.0,True,Centralno,1.0,False,False,Standardna gradnja,80000
8012,Kalemegdan,29.0,0.0,True,Centralno,1.0,False,False,Standardna gradnja,80000
8013,Centar (uži),29.0,0.0,True,Centralno,1.0,False,False,Standardna gradnja,80000
8014,Savski venac,60.0,2.0,True,Ostalo,3.0,False,True,Standardna gradnja,125000
8015,Centar (uži),60.0,2.0,True,Ostalo,3.0,False,True,Standardna gradnja,125000
8016,Sava mala,60.0,2.0,True,Ostalo,3.0,False,True,Standardna gradnja,125000
8017,Centar (uži),31.0,0.0,True,Centralno,1.0,False,False,Standardna gradnja,60000
8018,Bajlonijeva pijaca,31.0,0.0,True,Centralno,1.0,False,False,Standardna gradnja,60000
8019,Stari Grad,31.0,0.0,True,Centralno,1.0,False,False,Standardna gradnja,60000
8020,Vračar (Centar),76.0,1.0,True,Centralno,3.0,False,True,Standardna gradnja,155000
8054,Senjak,266.0,3.0,True,Etažno,2.0,True,True,Izvorno stanje,1000000
8061,Lion,43.0,1.0,True,Ostalo,2.0,False,False,Standardna gradnja,64000
8062,Zvezdara,30.0,6.0,True,Centralno,1.0,False,False,Standardna gradnja,59000
8063,Stari Grad,35.0,0.0,True,Centralno,1.0,False,False,Standardna gradnja,113000
8064,Centar (uži),35.0,0.0,True,Centralno,1.0,False,False,Standardna gradnja,113000
8065,Učiteljsko naselje,30.0,6.0,True,Centralno,1.0,False,False,Standardna gradnja,59000
8066,Kalemegdan,35.0,0.0,True,Centralno,1.0,False,False,Standardna gradnja,113000
8067,Novi Beograd,66.0,4.0,True,Centralno,2.0,False,True,Standardna gradnja,115000
8068,Novi Beograd Blok 70 (Kineski TC),66.0,4.0,True,Centralno,2.0,False,True,Standardna gradnja,115000
8069,Novi Beograd Blok 44 (Piramida),66.0,4.0,True,Centralno,2.0,False,True,Standardna gradnja,115000
8070,Savski venac,81.0,1.0,True,Ostalo,4.0,False,True,Standardna gradnja,169900
8072,Južni bulevar,30.0,0.0,True,Centralno,1.0,False,True,Standardna gradnja,77000
8073,Centar (uži),30.0,0.0,True,Centralno,1.0,False,True,Standardna gradnja,77000
8074,Savski trg,81.0,1.0,True,Ostalo,4.0,False,True,Standardna gradnja,169900
8075,Vračar (Centar),48.0,0.0,True,Ostalo,2.0,False,False,Standardna gradnja,89500
8076,Centar (uži),48.0,0.0,True,Ostalo,2.0,False,False,Standardna gradnja,89500
8077,Vračar (Centar),30.0,0.0,True,Centralno,1.0,False,True,Standardna gradnja,77000
8078,Cvetni trg,48.0,0.0,True,Ostalo,2.0,False,False,Standardna gradnja,89500
8079,Lipov lad,43.0,1.0,True,Ostalo,2.0,False,False,Standardna gradnja,64000
8080,Zvezdara,43.0,1.0,True,Ostalo,2.0,False,False,Standardna gradnja,64000
8121,Centar (uži),81.0,1.0,True,Ostalo,4.0,False,True,Standardna gradnja,169900
8122,Bulevar Kr. Aleksandra,55.0,4.0,False,Centralno,2.0,False,True,Novogradnja,125000
8123,Zvezdin stadion,122.0,0.0,False,Centralno,3.0,True,True,Novogradnja,201300
8125,Savski venac,78.0,3.0,False,Centralno,3.0,False,True,Novogradnja,189583
8126,Savski venac,122.0,0.0,False,Centralno,3.0,True,True,Novogradnja,201300
8127,Zvezdin stadion,78.0,3.0,False,Centralno,3.0,False,True,Novogradnja,189583
8128,Savski venac,132.0,1.0,False,Centralno,4.0,True,True,Novogradnja,304574
8129,Zemun (Centar),52.0,2.0,True,Ostalo,2.0,False,False,Standardna gradnja,84000
8130,Čukarica,102.0,2.0,True,Centralno,4.0,False,True,Novogradnja,235000
